#{"t_start": 1622266079.8235676, "env_id": "BZ-Tetris2-v0"}
r,l,t
1199.0,326,6929.240194
502.0,202,6948.494016
578.0,222,6958.539407
506.0,190,6972.389697
669.0,282,6984.904088
578.0,244,6996.127179
236.0,149,7020.349292
1300.0,390,7055.167169
344.0,212,7065.71222
268.0,162,7079.44983
366.0,220,7089.605911
634.0,222,7099.802836
508.0,252,7114.247157
628.0,256,7163.968234
632.0,260,7181.702747
304.0,149,7191.473427
458.0,196,7217.835079
398.0,212,7227.484839
236.0,152,7234.155515
516.0,250,7252.829654
869.0,300,7275.328914
656.0,220,7288.148721
200.0,133,7296.125594
520.0,210,7327.383891
646.0,265,7350.125358
466.0,179,7358.147771
578.0,222,7367.950042
498.0,255,7387.480957
200.0,179,7397.73545
1258.0,335,7419.071127
164.0,157,7452.98276
850.0,260,7465.207729
570.0,221,7475.552694
516.0,265,7493.361267
412.0,250,7504.852845
764.0,268,7533.298612
-2.0,144,7542.909401
70.0,126,7571.263257
1232.0,304,7591.389239
574.0,225,7606.954574
300.0,182,7622.335884
290.0,198,7631.429267
182.0,200,7648.690908
164.0,151,7655.929916
268.0,190,7667.453495
322.0,206,7696.378258
732.0,256,7711.895312
92.0,150,7722.460138
541.0,260,7748.412414
896.0,182,7756.545893
484.0,204,7765.372978
552.0,252,7777.364182
778.0,300,7808.000727
466.0,202,7820.806481
300.0,202,7844.168197
660.0,254,7867.688739
326.0,187,7876.440032
452.0,194,7885.777709
1278.0,385,7931.602174
927.0,258,7961.588071
168.0,135,7971.680326
164.0,170,7984.176329
946.0,294,8018.829088
845.0,292,8032.456755
905.0,302,8060.886407
588.0,235,8072.899665
70.0,139,8082.000548
298.0,178,8093.779291
276.0,196,8126.541817
927.0,280,8143.726264
574.0,224,8162.661244
78.0,175,8170.67958
1032.0,285,8191.727738
542.0,210,8204.930771
452.0,228,8220.037713
394.0,215,8248.306633
264.0,162,8269.085836
326.0,200,8278.639836
92.0,139,8284.995444
764.0,284,8303.540943
272.0,160,8310.558787
632.0,288,8328.104722
1468.0,270,8385.266701
728.0,272,8404.298933
114.0,146,8414.058315
462.0,212,8426.778338
254.0,182,8448.299184
736.0,272,8461.02158
922.0,286,8481.812469
434.0,198,8507.341089
570.0,205,8520.058268
646.0,265,8538.304933
280.0,235,8559.829085
660.0,272,8581.768696
832.0,285,8594.131027
696.0,272,8616.505596
734.0,284,8635.349793
488.0,175,8647.165813
668.0,210,8695.857172
498.0,225,8707.245987
466.0,185,8716.31449
466.0,228,8726.923386
340.0,210,8745.517743
484.0,224,8761.390003
764.0,282,8794.991253
610.0,226,8827.752918
498.0,241,8843.655008
172.0,138,8850.108213
588.0,236,8860.825571
596.0,230,8876.973343
588.0,234,8893.944275
678.0,258,8905.944088
502.0,205,8935.847469
304.0,138,8945.741818
570.0,217,8960.106251
574.0,255,8976.973976
344.0,220,9002.565633
340.0,185,9011.268385
394.0,180,9022.051079
498.0,186,9035.072079
570.0,264,9069.324777
430.0,217,9085.302016
765.0,232,9115.230397
886.0,280,9141.671331
768.0,260,9155.048341
914.0,300,9168.93524
910.0,304,9198.7166
462.0,210,9225.848846
470.0,218,9240.282725
606.0,235,9272.347444
290.0,152,9282.605562
394.0,174,9290.865679
466.0,234,9301.363818
92.0,135,9322.820187
660.0,276,9341.787387
574.0,218,9355.942411
308.0,222,9390.160837
182.0,180,9401.885813
764.0,240,9417.164337
200.0,185,9432.118476
816.0,298,9450.800274
398.0,193,9459.649311
70.0,96,9464.166359
160.0,138,9472.17613
900.0,244,9509.479137
236.0,181,9522.24718
715.0,262,9555.511408
764.0,224,9569.244392
668.0,248,9591.670884
394.0,199,9601.438562
362.0,177,9609.411897
466.0,195,9648.421309
646.0,220,9664.458681
434.0,190,9675.574092
682.0,254,9692.189238
570.0,218,9720.206518
172.0,182,9728.795506
570.0,210,9746.046159
380.0,192,9753.904148
400.0,195,9769.290319
1183.0,326,9790.440355
556.0,192,9803.219935
628.0,230,9832.656993
918.0,298,9857.770563
705.0,300,9871.348458
660.0,295,9896.365352
466.0,220,9910.066606
70.0,128,9918.269711
168.0,176,9931.690905
340.0,176,9976.033115
761.0,310,9999.358872
962.0,295,10020.747017
268.0,165,10028.384887
498.0,220,10037.994395
742.0,310,10059.021179
832.0,262,10081.32568
705.0,264,10096.985226
764.0,283,10114.050869
322.0,204,10143.321961
466.0,230,10160.709138
254.0,177,10168.767344
430.0,203,10184.824183
570.0,200,10197.635445
864.0,312,10217.724681
